ID,WEEK,Z1,Z2,Z3,Z4,Z5,Z6,Z6A,Z6AA,Z6AB,Z6B,Z6C,Z6D,Z7,Z8,Z9,Z9A,Z9AA,Z10,Z10A,Z11,Z11A,Z12,SEX,METRO,REGION,HWEIGHT,PWEIGHT,STATE,AW1,AW2,AW3,AW4,AW5A,AW5B,AW6,AW7,AW8,AW9A,AW9B,AW9C,AW19,AW20,AW21
498,838,1,2,1,1,,4,2,1,1,2,0,0,42,4,7,,,2,,2,2,0,1,1,2,0.74,1.422,26,1,3,5,2,,1,,2,2,1,1,2,2,,2
499,838,2,1,1,3,1,1,,1,0,,,,64,5,6,,,2,,1,1,0,1,1,2,0.608,0.583,39,1,4,5,1,1,,,1,1,2,1,2,1,,3
500,838,1,2,2,1,,3,2,1,1,0,0,1,22,2,4,,,2,,1,0,0,2,1,3,1.55,2.977,12,2,,,,,,,,,,,,0,8,3
501,838,2,1,1,3,3,1,,0,1,,,,43,4,1,,,2,,1,3,0,2,1,3,0.564,1.083,13,1,3,1,7,,,7,7,7,1,2,1,3,7,7
502,838,1,2,1,1,,3,2,1,1,1,0,0,99,2,99,1,,2,,1,3,0,2,2,3,0.576,1.291,45,1,3,5,1,1,,,1,7,3,1,3,3,2,2
503,838,1,4,1,3,1,5,5,3,2,,,,80,1,99,9,,2,,9,3,0,2,1,1,1.297,5.281,34,1,4,5,8,,,8,8,1,8,3,4,3,7,5
504,838,2,4,1,3,1,1,,1,0,,,,82,3,1,,,2,,5,2,0,1,1,2,0.66,0.634,39,1,4,5,2,,1,,2,2,3,1,1,2,,3
505,838,1,2,1,1,,3,3,2,1,,,,55,3,8,,,2,,2,9,0,2,1,3,1.026,1.971,24,1,4,5,9,,,9,9,9,9,1,1,9,9,9
506,838,1,2,1,3,4,2,2,1,1,,,,24,3,4,,,2,,1,3,0,1,1,2,0.594,1.14,26,2,,,,,,,,,,,,3,1,2
507,838,1,1,2,3,4,5,5,3,2,,,,26,5,1,,,2,,1,1,1,1,2,1,0.28,1.1,36,1,2,5,2,,2,,2,1,2,8,1,1,,4
508,838,2,4,1,3,1,1,,0,1,,,,73,1,1,,,2,,1,2,0,2,2,2,1.005,2.278,26,1,3,5,2,,1,,7,1,1,1,1,2,,3
509,838,1,2,1,1,,3,3,1,2,,,,54,1,7,,,2,,1,2,0,1,2,2,1.122,2.543,18,1,3,5,2,,1,,2,7,2,2,2,2,,2
510,838,1,1,1,3,5,2,2,2,0,,,,38,4,7,,,2,,1,1,0,1,2,2,0.341,0.771,18,1,4,5,2,,2,,2,1,1,1,1,1,,2
511,838,1,4,1,3,1,1,,1,0,,,,68,3,7,,,2,,1,3,0,1,2,3,0.626,0.701,51,1,3,5,0,,,0,3,2,2,3,2,3,1,2
512,838,1,2,1,2,,5,4,3,1,1,,,42,2,8,,,2,,1,2,0,2,1,1,0.648,1.319,42,2,,,,,,,,,,,,2,,2
513,838,8,2,1,1,,4,2,1,1,0,1,1,25,2,4,,,2,,1,0,0,1,1,3,0.992,1.905,13,2,,,,,,,,,,,,0,7,8
514,838,2,1,2,3,3,2,2,2,0,,,,23,4,2,,,2,,1,3,0,1,1,1,0.647,1.317,36,1,4,5,2,,1,,2,2,1,1,8,3,7,8
515,838,1,2,1,3,3,5,2,1,1,0,2,1,28,3,8,,,2,,1,2,0,2,1,2,0.827,1.587,18,1,4,5,2,,2,,3,1,3,1,3,2,,2
516,838,1,2,1,1,,3,2,1,1,0,0,1,22,3,7,,,1,1,,1,0,1,1,3,0.681,1.307,45,1,3,5,1,1,,,1,1,3,4,3,1,,4
517,838,2,2,1,1,,3,2,1,1,0,0,1,30,4,4,,,2,,1,3,0,1,1,3,0.765,1.563,1,1,3,5,2,,2,,2,7,2,2,3,3,1,2
518,838,1,2,1,3,1,2,2,1,1,,,,64,2,4,,,2,,1,1,0,1,1,1,0.799,1.628,42,1,3,5,1,1,,,1,1,3,1,8,1,,3
519,838,1,5,1,3,1,1,,1,0,,,,69,1,1,,,2,,1,8,0,1,1,3,2.271,2.181,12,1,3,5,9,,,9,9,9,1,8,1,8,8,7
520,838,1,1,1,1,,2,2,1,1,,,,25,1,2,,,2,,1,1,0,1,2,3,1.896,4.245,37,1,3,5,1,1,,,1,1,2,1,1,1,,3
521,838,1,2,1,1,,6,2,1,1,1,1,2,39,4,8,,,2,,1,3,0,1,1,1,0.568,1.157,36,1,3,5,8,,,8,8,1,2,1,2,3,7,4
522,838,1,5,1,1,,2,2,1,1,,,,39,4,7,,,2,,2,2,0,2,2,3,0.581,1.302,37,1,3,5,2,,1,,2,2,2,1,2,2,,2
523,838,1,2,1,1,,3,3,2,1,,,,50,2,8,,,2,,1,3,0,2,2,2,0.367,0.83,18,1,3,5,1,1,,,1,1,2,3,2,3,2,3
524,838,2,2,1,3,2,2,2,1,1,,,,99,1,99,9,,2,,2,2,0,2,1,1,2.594,5.282,34,1,3,5,2,,1,,2,2,2,1,2,2,,2
525,838,2,1,1,1,,2,2,0,2,,,,25,4,6,,,2,,1,2,0,2,2,1,0.535,1.05,36,1,3,5,2,,1,,2,2,3,1,2,2,,2
526,838,1,2,1,1,,3,2,1,1,1,0,0,56,1,6,,,2,,1,1,0,1,2,3,2.087,3.967,47,1,3,5,2,,1,,2,2,2,1,3,1,,3
527,838,1,2,1,3,1,2,2,1,1,,,,55,2,4,,,2,,1,2,0,2,1,3,0.722,1.387,12,1,4,5,2,,1,,2,2,1,1,4,2,,3
528,838,2,1,2,2,,3,3,1,2,,,,18,2,1,,,2,,2,2,0,2,1,3,1.41,5.416,51,2,,,,,,,,,,,,2,,4
529,838,1,2,1,3,1,2,2,1,1,,,,84,4,4,,,2,,1,1,0,2,2,1,0.566,1.22,33,1,3,5,8,,,8,8,1,3,1,2,1,,3
530,838,1,2,1,1,,3,2,1,1,0,0,1,33,4,9,,1,2,,1,3,0,1,1,3,0.765,1.563,47,1,3,5,0,,,0,3,1,2,2,2,3,2,3
531,838,1,4,1,2,,2,2,0,2,,,,73,3,1,,,2,,1,1,0,2,1,3,0.669,1.287,12,1,4,5,1,1,,,1,1,2,1,2,1,,2
532,838,1,5,1,3,1,1,,1,0,,,,80,6,6,,,2,,1,1,0,1,1,1,0.719,0.732,42,1,4,5,2,,1,,2,2,1,1,3,1,,4
533,838,2,1,1,1,,1,,0,1,,,,24,5,2,,,2,,1,3,0,2,1,2,1.353,2.597,39,2,,,,,,,,,,,,3,8,4
534,838,1,2,1,1,,2,2,1,1,,,,51,2,8,,,2,,1,1,0,2,1,3,0.643,1.235,12,1,4,5,1,1,,,1,1,3,3,2,1,,8
535,838,1,2,1,1,,3,2,1,1,1,0,0,30,2,99,9,,2,,1,3,0,2,1,3,0.947,1.819,51,1,3,5,9,,,9,9,1,2,2,2,3,1,3
536,838,1,2,1,3,2,2,2,1,1,,,,56,4,8,,,2,,1,1,0,2,2,3,0.434,0.972,51,1,4,5,1,2,,,1,1,2,3,2,1,,3
537,838,2,1,2,1,,1,,1,0,,,,27,4,2,,,2,,2,1,0,1,1,3,1.166,1.121,51,2,,,,,,,,,,,,1,,5
538,838,1,2,1,2,,3,2,1,1,0,0,1,30,2,8,,,2,,1,1,0,2,1,1,0.9,1.834,36,1,2,5,2,,2,,3,1,2,2,2,1,,2
539,838,2,3,1,1,,3,2,0,2,1,0,0,45,2,4,,,2,,2,3,0,2,1,1,0.869,1.768,36,1,4,5,2,,1,,2,2,1,1,1,3,1,4
540,838,1,4,1,3,1,1,,0,1,,,,76,5,3,,,2,,1,1,0,2,2,3,0.973,1.849,47,1,1,1,7,,,7,7,1,3,3,3,1,,4
541,838,1,2,1,1,,5,2,1,1,1,2,0,33,2,5,,,2,,1,3,0,1,1,3,0.992,1.905,51,2,,,,,,,,,,,,3,1,4
542,838,1,4,1,3,1,1,,0,1,,,,99,4,99,9,,2,,1,9,0,2,2,2,0.375,0.849,26,1,3,5,0,,,9,9,9,9,9,9,9,9,9
543,838,1,2,1,3,1,4,4,1,3,,,,75,2,5,,,2,,1,3,0,1,1,3,0.757,1.453,51,1,3,5,1,2,,,1,1,3,1,3,3,2,3
544,838,1,2,1,3,1,3,3,1,2,,,,65,1,3,,,2,,1,2,0,2,2,2,1.005,4.555,39,1,4,5,2,,1,,2,7,3,1,1,2,,3
545,838,2,1,2,3,4,8,5,1,4,0,1,2,18,2,98,8,,2,,2,3,0,2,1,3,1.41,5.416,12,2,,,,,,,,,,,,3,1,3
546,838,1,1,2,2,,4,4,2,2,,,,23,4,8,,,2,,1,1,0,1,1,3,0.681,2.614,45,1,4,5,1,1,,,1,1,2,2,3,1,,4
547,838,1,1,2,3,4,3,3,1,2,,,,20,2,98,1,,2,,5,3,1,1,1,1,0.657,1.063,33,2,,,,,,,,,,,,3,2,2
548,838,1,5,1,3,4,1,,1,0,,,,49,2,1,,,2,,1,1,0,1,1,1,0.711,0.724,36,1,4,5,1,2,,,3,1,3,1,1,1,,2
549,838,2,2,1,1,,4,2,1,1,2,0,0,39,3,7,,,1,1,,2,0,1,1,1,0.687,1.397,36,1,3,5,2,,1,,2,2,2,3,3,2,,2
550,838,1,2,1,1,,2,2,1,1,,,,41,3,8,,,2,,1,2,0,1,1,1,1.396,2.257,44,1,3,5,2,,1,,2,7,1,1,3,2,,2
551,838,2,1,1,1,,2,2,1,1,,,,25,2,9,,1,2,,1,2,0,1,1,3,0.992,1.905,45,1,4,3,2,,1,,2,7,1,3,4,2,,5
552,838,2,2,1,1,,3,2,1,1,0,0,1,34,1,4,,,2,,2,3,0,1,1,1,2.604,5.303,36,2,,,,,,,,,,,,3,7,3
553,838,1,2,1,3,2,3,2,1,1,0,0,1,37,3,6,,,2,,2,2,0,2,2,3,0.702,1.573,45,1,4,5,2,,1,,2,2,1,2,2,2,,4
554,838,2,1,1,2,,3,2,0,2,0,0,1,21,1,1,,,2,,1,3,0,2,2,3,1.124,2.519,37,1,2,1,1,1,,,1,1,3,1,3,3,1,3
555,838,1,2,2,1,,4,4,3,1,,,,50,2,2,,,2,,1,2,0,2,2,2,0.367,0.83,39,2,,,,,,,,,,,,2,,2
556,838,2,1,1,2,,4,4,4,0,,,,19,3,1,,,2,,5,3,0,1,1,3,0.681,1.307,51,2,,,,,,,,,,,,3,1,1
557,838,1,2,1,3,1,4,4,3,1,,,,75,3,5,,,2,,1,1,0,1,1,3,0.757,2.906,12,1,4,5,1,1,,,1,1,3,3,1,1,,5
558,838,1,4,1,3,1,1,,1,0,,,,72,1,2,,,2,,1,2,0,1,2,1,1.551,1.521,36,1,3,5,2,,2,,2,2,1,1,2,2,,4
559,838,1,2,1,1,,4,2,1,1,2,0,0,43,4,8,,,2,,1,1,0,1,1,1,0.568,1.157,36,1,4,5,1,1,,,1,1,2,1,2,1,,4
560,838,1,2,1,1,,4,2,1,1,0,0,2,37,2,7,,,2,,1,2,1,1,2,1,0.248,0.534,25,1,3,5,2,,2,,3,2,3,1,3,2,,1
561,838,1,4,1,1,,4,4,2,2,,,,54,2,9,,1,2,,2,2,1,2,1,3,0.457,1.754,24,1,4,5,2,,8,,2,8,2,1,2,2,,2
562,838,2,2,1,3,1,2,2,1,1,,,,75,1,1,,,2,,1,3,0,1,1,3,1.991,3.825,13,2,,,,,,,,,,,,3,7,5
563,838,1,5,1,2,,3,3,2,1,,,,63,1,3,,,2,,1,1,0,2,1,1,1.808,3.683,36,1,3,4,8,,,8,8,1,2,2,8,1,,3
564,838,1,4,1,3,1,1,,0,1,,,,70,6,99,9,,2,,1,3,0,2,1,1,1.295,2.094,25,1,2,5,0,,,2,0,2,1,1,1,3,1,3
565,838,1,1,1,2,,3,2,1,1,1,0,0,19,3,9,,2,2,,1,3,0,1,1,3,0.681,1.307,45,2,,,,,,,,,,,,3,1,3
566,838,1,2,1,1,,4,4,3,1,,,,55,4,9,,1,2,,1,1,0,1,1,1,0.662,2.695,36,1,4,5,0,,,0,3,1,2,2,2,1,,5
567,838,9,9,1,1,,9,,,,,,,34,4,99,9,,2,,1,3,9,1,1,1,0.781,0.795,36,1,4,5,1,1,,,1,1,3,2,2,3,2,4
568,838,1,2,2,1,,4,4,1,3,,,,20,2,98,2,,2,,1,1,1,2,1,1,0.737,3.002,34,2,,,,,,,,,,,,1,,3
569,838,2,5,2,1,,2,2,0,2,,,,42,3,8,,,2,,5,9,1,2,1,1,0.324,0.66,36,2,,,,,,,,,,,,9,7,3
570,838,1,2,1,1,,3,2,1,1,1,0,0,43,2,7,,,2,,2,2,2,2,1,3,0.451,0.921,47,1,3,3,2,,2,,3,2,3,2,2,2,,2
571,838,2,2,1,1,,5,2,1,1,0,2,1,27,3,6,,,2,,2,3,0,1,1,1,1.34,2.73,34,1,4,5,9,,,2,9,1,1,1,2,3,8,3
572,838,1,2,1,3,1,2,2,1,1,,,,70,3,3,,,2,,2,2,0,2,1,3,0.952,1.828,51,1,2,5,2,,2,,2,2,2,1,1,2,,3
573,838,1,2,2,2,,3,2,1,1,0,0,1,30,2,6,,,2,,1,1,0,2,1,1,0.9,1.834,34,1,3,3,2,,2,,2,1,3,1,3,1,,5
574,838,1,5,1,1,,2,2,1,1,,,,50,3,5,,,2,,1,1,0,2,1,4,1.019,2.039,6,1,3,4,8,,,2,2,2,1,1,3,1,,3
575,838,1,4,1,3,1,1,,0,1,,,,66,1,1,,,2,,1,2,0,2,2,2,1.005,2.278,39,1,3,4,2,,2,,2,7,4,2,4,2,,3
576,838,1,2,2,2,,3,3,1,2,,,,52,4,7,,,2,,1,1,0,2,2,1,0.363,1.426,42,1,4,5,0,,,8,3,1,1,1,1,1,,3
577,838,1,2,1,1,,4,2,1,1,2,0,0,44,5,8,,,2,,1,2,0,2,1,3,0.564,1.083,24,1,4,5,2,,1,,2,2,1,1,1,2,,4
578,838,1,2,1,1,,3,3,2,1,,,,46,5,8,,,2,,1,2,0,2,2,3,0.697,1.285,5,2,,,,,,,,,,,,2,,3
579,838,1,2,2,2,,2,2,1,1,,,,51,2,5,,,2,,1,3,0,2,1,3,0.643,1.235,24,1,3,4,8,,,8,8,1,2,2,2,3,8,4
580,838,2,5,1,1,,4,1,0,1,0,3,0,36,4,2,,,2,,1,2,0,2,1,3,0.57,0.547,13,1,3,5,2,,1,,2,1,1,1,1,2,,8
581,838,1,2,1,1,,3,3,1,2,,,,45,2,6,,,2,,1,3,0,2,2,3,0.466,2.09,37,1,3,5,1,2,,,1,1,2,1,2,3,7,4
582,838,1,1,2,1,,3,3,2,1,,,,22,3,1,,,2,,1,2,0,1,1,1,0.647,2.635,36,1,3,4,8,,,2,3,7,1,1,3,2,,2
583,838,2,2,1,1,,2,2,1,1,,,,25,3,3,,,2,,1,1,0,1,2,3,0.72,1.612,13,2,,,,,,,,,,,,1,,4
584,838,2,1,1,3,4,1,,1,0,,,,39,4,1,,,2,,1,3,0,1,2,2,0.469,0.531,55,1,3,5,0,,,0,0,0,2,1,2,3,7,1
585,838,1,2,1,1,,4,2,1,1,0,2,0,42,3,8,,,2,,1,3,0,1,1,3,0.722,1.386,51,1,3,5,1,1,,,1,1,2,3,3,3,2,2
586,838,1,2,1,2,,5,2,1,1,1,2,0,37,4,6,,,2,,1,3,0,2,1,2,0.927,1.664,29,1,4,5,2,,1,,2,1,2,1,2,3,8,3
587,838,1,2,1,1,,4,2,1,1,0,1,1,29,3,7,,,2,,1,1,0,2,2,3,0.893,1.697,28,1,2,5,8,,,1,1,1,3,3,1,1,,5
588,838,1,2,1,1,,8,2,1,1,0,3,3,38,2,5,,,2,,1,1,0,1,2,2,0.411,0.932,26,1,4,5,1,1,,,1,1,2,2,1,1,,5
589,838,1,5,1,3,5,2,2,1,1,,,,62,1,2,,,2,,1,2,0,2,1,1,1.808,3.683,36,1,2,5,2,,1,,2,1,1,1,3,2,,3
590,838,1,2,1,1,,3,2,1,1,0,1,0,48,5,99,1,,2,,1,1,0,2,1,1,0.506,1.031,42,1,4,5,2,,1,,2,1,2,1,2,1,,3
591,838,1,4,1,3,1,3,2,0,2,1,0,0,63,2,1,,,2,,2,2,0,2,1,3,0.956,1.952,1,1,4,5,2,,1,,2,2,2,1,2,2,,3
592,838,1,2,1,1,,6,2,1,1,1,2,1,36,1,4,,,2,,1,1,0,1,2,3,1.792,3.406,21,2,,,,,,,,,,,,1,,4
593,838,2,2,1,1,,4,2,1,1,0,2,0,30,2,1,,,2,,1,3,0,2,1,3,2.051,3.448,40,2,,,,,,,,,,,,3,7,3
594,838,1,1,2,1,,3,3,2,1,,,,29,4,8,,,2,,1,1,0,1,1,2,0.717,2.753,17,1,3,5,1,1,,,1,1,4,1,2,1,,4
595,838,1,2,1,2,,2,2,1,1,,,,68,2,8,,,2,,1,3,0,1,1,3,0.863,1.658,13,1,4,5,1,1,,,1,1,4,4,2,3,2,4
596,838,1,5,1,2,,4,1,0,1,2,1,0,34,1,2,,,2,,1,1,0,2,2,2,1.421,1.61,55,1,1,4,8,,,1,1,1,2,3,2,1,,3
597,838,1,2,1,1,,4,2,1,1,1,1,0,36,2,3,,,2,,1,2,0,2,2,3,0.643,1.222,1,1,3,4,2,,1,,2,7,3,2,2,2,,2
598,838,1,2,1,1,,2,2,1,1,,,,64,2,6,,,2,,1,2,0,1,1,2,1.381,2.48,31,1,1,3,0,,,2,3,2,1,3,1,2,,3
599,838,1,2,1,1,,5,2,1,1,0,2,1,33,4,8,,,2,,2,3,0,2,1,3,1.113,2.138,51,1,3,5,1,2,,,1,2,3,1,2,3,2,4
600,838,1,1,1,1,,2,2,1,1,,,,30,4,6,,,2,,2,2,0,2,1,2,1.829,3.286,29,1,4,5,8,,,2,8,2,1,1,1,2,,2
601,838,1,2,1,2,,9,,,,,,,99,1,99,9,,2,,1,2,9,1,2,2,1.279,1.448,55,1,3,5,2,,1,,3,1,1,1,3,2,,5
602,838,1,1,2,1,,5,4,2,2,1,0,0,22,4,6,,,2,,1,1,0,1,2,2,0.593,2.35,31,1,4,5,1,1,,,1,1,2,3,3,1,,3
603,838,2,2,1,1,,2,2,1,1,,,,26,2,2,,,2,,1,3,0,1,1,2,1.63,2.928,38,2,,,,,,,,,,,,3,7,2
604,838,2,5,1,1,,2,2,2,0,,,,24,3,6,,,2,,1,3,0,1,1,3,1.474,2.477,48,2,,,,,,,,,,,,3,2,3
605,838,1,1,1,1,,1,,1,0,,,,35,2,2,,,2,,1,3,0,1,1,2,0.63,0.605,17,1,3,5,0,,,1,3,1,3,3,2,3,2,4
606,838,1,2,1,1,,3,3,1,2,,,,65,1,6,,,2,,1,2,0,1,1,3,2.115,4.322,47,1,4,5,9,,,9,8,2,2,1,1,2,,3
607,838,1,2,1,1,,4,2,1,1,2,0,0,39,1,4,,,2,,1,3,0,1,2,2,1.654,3.281,31,1,3,5,1,1,,,1,1,3,3,1,3,2,4
608,838,1,5,1,2,,1,,0,1,,,,44,2,3,,,2,,1,2,0,2,1,2,0.595,1.141,18,1,4,5,2,,1,,2,2,2,2,3,2,,2
609,838,1,1,2,1,,5,5,1,4,,,,32,2,6,,,2,,2,3,0,2,1,3,1.597,5.368,40,2,,,,,,,,,,,,3,9,4
610,838,2,5,1,1,,2,1,0,1,0,0,1,39,4,6,,,2,,2,2,0,2,1,3,1.734,1.458,48,1,3,5,2,,1,,2,2,2,2,3,2,,2
611,838,2,1,1,1,,1,,0,1,,,,25,4,5,,,2,,1,1,0,2,1,3,1.697,2.853,48,1,3,5,2,,2,,3,1,2,1,2,1,,3
612,838,2,2,1,1,,1,,1,0,,,,48,4,9,,1,2,,1,1,0,1,1,3,0.577,0.589,47,2,,,,,,,,,,,,1,,4
613,838,2,1,1,2,,1,,1,0,,,,22,3,4,,,2,,1,3,0,1,1,3,1.474,1.238,40,1,3,5,1,1,,,1,7,3,3,3,3,8,4
614,838,1,2,1,1,,6,6,4,2,,,,36,2,6,,,2,,1,3,0,1,2,3,0.946,3.486,48,1,3,5,2,,1,,3,7,2,1,2,3,7,3
615,838,1,2,1,1,,2,2,1,1,,,,49,5,8,,,2,,1,2,0,1,2,2,0.539,1.069,46,1,4,5,2,,1,,2,2,1,1,2,2,,3
616,838,1,2,1,1,,2,2,1,1,,,,23,2,6,,,2,,1,2,0,2,1,2,1.353,2.597,17,2,,,,,,,,,,,,2,,2
617,838,1,2,1,1,,4,2,1,1,0,0,2,31,2,7,,,1,1,,2,0,1,1,4,0.786,1.616,4,2,,,,,,,,,,,,2,,3
618,838,1,2,1,1,,3,2,1,1,0,0,1,26,2,4,,,2,,1,2,0,1,2,2,0.864,1.713,29,1,3,5,2,,1,,2,2,1,1,2,2,,3
619,838,9,2,1,1,,3,2,1,1,0,1,0,28,3,99,9,,9,,1,3,9,1,1,3,2.148,3.612,22,1,3,5,1,1,,,1,1,1,1,1,3,2,3
620,838,1,2,1,2,,2,2,1,1,,,,52,1,3,,,2,,1,1,0,1,2,2,1.715,3.399,27,1,2,3,1,2,,,3,1,1,1,2,1,,4
621,838,2,1,1,1,,1,,1,0,,,,29,2,4,,,2,,1,2,0,1,1,4,0.786,0.808,4,2,,,,,,,,,,,,2,,2
622,838,1,2,1,1,,3,2,1,1,0,1,0,45,5,9,,2,2,,1,3,1,1,1,3,0.671,1.127,48,1,3,5,2,,2,,3,1,1,1,2,3,7,3
623,838,1,2,1,3,1,2,2,1,1,,,,65,3,3,,,2,,1,2,0,1,1,3,1.868,3.141,48,1,4,5,2,,2,,2,2,1,1,2,2,,3
624,838,2,2,1,1,,2,2,1,1,,,,46,4,4,,,2,,1,1,0,2,1,4,0.421,0.867,4,1,4,5,1,1,,,1,1,3,3,2,1,,5
