ID,WEEK,Z1,Z2,Z3,Z4,Z5,Z6,Z6A,Z6AA,Z6AB,Z6B,Z6C,Z6D,Z7,Z8,Z9,Z9A,Z9AA,Z10,Z10A,Z11,Z11A,Z12,SEX,METRO,REGION,HWEIGHT,PWEIGHT,STATE,AW1,AW2,AW3,AW4,AW5A,AW5B,AW6,AW7,AW8,AW9,AW10,AW11,AW12A,AW12B,AW12C,AW12D,AW13,AW14,AW15,AW16A,AW16B,AW17,AW18,AW19,AW20,AW21
900,837,1,2,1,3,2,4,2,1,1,0,0,2,37,3,9,,2,2,,5,1,1,2,1,4,0.6,1.155,6,1,3,5,8,,,1,1,1,3,2,,1,2,3,2,1,3,8,,,3,3,1,,4
901,837,1,2,1,1,,4,2,1,1,0,1,1,30,2,7,,,2,,1,2,0,1,1,4,1.261,2.427,6,2,,,,,,,,,,,,,,,,,,,,,,,2,,3
902,837,1,2,1,1,,2,2,1,1,,,,28,4,8,,,2,,1,2,0,1,1,4,0.905,1.741,6,2,,,,,,,,,,,,,,,,,,,,,,,2,,2
903,837,1,2,1,1,,2,2,1,1,,,,52,2,8,,,2,,1,2,0,1,1,4,0.909,1.828,49,1,3,4,2,,2,,3,2,2,2,,1,3,3,3,2,2,7,,,3,3,2,,3
904,837,1,2,1,1,,5,3,2,1,0,0,2,29,3,5,,,2,,1,3,0,2,1,4,1.243,2.394,53,2,,,,,,,,,,,,,,,,,,,,,,,3,7,3
905,837,1,4,1,3,1,1,,0,1,,,,69,6,4,,,2,,1,2,0,2,1,4,0.964,1.856,6,1,3,4,9,,,8,8,1,3,2,,1,3,3,3,3,2,7,,,3,3,2,,3
906,837,2,1,1,1,,1,,1,0,,,,28,3,2,,,2,,1,3,0,1,1,4,1.261,1.214,6,1,3,5,2,,1,,2,1,4,1,2,3,3,3,3,8,2,1,,2,3,3,3,1,2
907,837,2,1,1,3,3,1,,1,0,,,,24,4,1,,,2,,5,3,0,1,2,4,0.854,0.945,41,2,,,,,,,,,,,,,,,,,,,,,,,3,2,3
908,837,2,1,1,1,,1,,0,1,,,,24,3,2,,,2,,1,3,0,2,1,4,1.493,2.875,53,2,,,,,,,,,,,,,,,,,,,,,,,3,2,4
909,837,1,1,1,1,,1,,1,0,,,,45,5,6,,,2,,1,3,0,1,1,4,0.609,0.586,53,1,4,5,2,,1,,2,1,3,2,,1,3,1,3,2,2,1,,2,3,3,3,1,2
910,837,1,2,1,3,1,2,2,1,1,,,,68,3,2,,,2,,1,2,0,1,1,4,1.182,2.277,53,1,3,5,2,,1,,2,1,3,8,,3,1,1,1,3,1,7,,,3,3,2,,2
911,837,1,2,1,1,,2,2,1,1,,,,40,2,7,,,2,,1,3,0,2,1,4,1.201,2.312,6,1,4,5,2,,1,,2,2,1,2,,1,2,1,3,2,3,8,,,3,3,3,1,3
912,837,2,2,1,1,,4,3,1,2,0,1,0,27,2,5,,,1,1,,3,0,2,1,4,1.243,4.786,6,2,,,,,,,,,,,,,,,,,,,,,,,3,1,4
913,837,2,2,1,1,,3,2,1,1,1,0,0,35,1,4,,,2,,1,3,0,1,2,4,1.909,4.236,4,2,,,,,,,,,,,,,,,,,,,,,,,3,7,3
914,837,1,2,1,1,,5,2,1,1,0,0,3,25,3,99,9,,2,,2,1,0,1,1,4,1.91,3.677,6,1,3,3,1,2,,,1,1,8,1,1,3,2,3,2,2,2,7,,,3,2,1,,2
915,837,2,2,1,1,,2,2,1,1,,,,41,3,3,,,2,,1,3,0,2,1,4,1.201,2.312,41,1,3,5,2,,1,,2,1,4,1,2,1,3,1,3,3,2,1,,2,3,3,3,1,4
916,837,2,2,1,1,,2,2,1,1,,,,22,2,2,,,2,,1,1,0,1,1,4,1,1.924,53,2,,,,,,,,,,,,,,,,,,,,,,,1,,4
917,837,1,2,1,1,,4,2,1,1,0,1,1,35,4,8,,,2,,1,1,0,2,1,4,0.922,1.854,8,1,2,5,1,2,,,1,1,2,2,,1,2,1,3,2,2,7,,,3,3,1,,3
918,837,2,1,2,1,,2,2,0,2,,,,30,3,9,,2,2,,1,1,0,2,1,4,1.243,2.394,53,1,3,5,2,,2,,2,1,3,2,,1,3,3,3,2,2,1,,2,3,3,1,,3
919,837,1,2,1,1,,3,3,1,2,,,,50,4,9,,1,2,,1,1,0,1,1,4,0.652,1.311,8,1,3,5,1,1,,,1,1,2,1,2,1,3,3,3,1,2,2,2,,3,3,1,,4
920,837,1,1,1,1,,2,2,1,1,,,,29,2,3,,,2,,1,2,0,2,2,4,0.878,1.947,4,1,4,5,2,,2,,8,8,3,2,,1,2,3,1,2,2,7,,,2,3,2,,3
921,837,1,2,1,3,2,2,2,1,1,,,,69,2,9,,1,2,,1,2,1,2,1,4,0.516,1.038,49,1,3,5,2,,1,,8,2,2,1,2,1,3,1,3,2,1,7,,,3,3,2,,3
922,837,2,3,1,1,,1,,1,0,,,,24,2,3,,,2,,1,1,0,1,1,3,1.083,1.028,48,1,1,3,1,1,,,1,1,8,8,,8,8,8,8,3,3,8,,,3,3,1,,2
923,837,2,2,1,3,3,2,2,1,1,,,,23,3,3,,,2,,1,3,0,2,1,4,1.6,3.216,8,1,3,4,2,,2,,3,2,3,1,2,3,2,2,3,2,2,2,2,,3,3,3,1,3
924,837,2,1,1,1,,2,2,2,0,,,,35,4,8,,,2,,1,2,1,1,1,4,0.42,0.81,6,1,4,5,2,,1,,2,2,3,2,,1,2,3,3,2,2,1,,2,3,3,2,,2
925,837,1,2,1,1,,4,2,1,1,0,0,2,35,4,8,,,2,,1,1,0,2,1,4,0.922,1.854,8,1,4,5,1,2,,,1,1,2,1,2,1,2,1,1,2,3,2,2,,3,3,1,,4
926,837,1,2,1,1,,2,2,1,1,,,,35,4,8,,,1,1,,1,0,1,1,4,0.842,1.621,6,1,4,5,0,,,0,3,1,1,1,2,1,2,1,1,3,1,7,,,3,2,1,,3
927,837,2,2,1,2,,3,2,1,1,0,1,0,29,2,5,,,2,,1,1,0,2,1,4,1.243,2.394,53,1,4,5,1,1,,,1,1,3,2,,3,3,1,2,3,3,8,,,3,3,1,,4
928,837,1,4,1,1,,1,,0,1,,,,60,5,6,,,2,,1,2,0,2,1,4,0.597,1.149,6,2,,,,,,,,,,,,,,,,,,,,,,,2,,4
929,837,1,5,1,1,,1,,0,1,,,,53,4,5,,,2,,1,1,0,2,1,4,0.807,1.552,6,1,4,5,1,2,,,1,1,2,2,,1,2,1,3,2,3,7,,,3,3,1,,4
930,837,1,2,1,1,,5,2,1,1,0,1,2,33,3,8,,,2,,1,3,0,2,1,4,1.243,2.394,53,1,2,3,8,,,1,1,7,2,2,,1,3,1,2,2,3,8,,,3,3,3,7,4
931,837,1,2,1,1,,4,2,1,1,0,1,1,38,5,9,,1,2,,1,2,0,1,1,4,0.842,1.621,6,1,4,5,2,,1,,2,2,1,2,,1,2,1,1,2,2,7,,,3,3,2,,3
932,837,2,1,2,1,,5,4,3,1,0,0,1,23,2,3,,,1,1,,2,0,1,1,4,1,3.848,6,2,,,,,,,,,,,,,,,,,,,,,,,2,,2
933,837,1,2,1,1,,4,2,1,1,2,0,0,37,1,8,,,2,,1,3,0,1,1,4,2.706,5.209,6,1,3,4,1,2,,,1,1,2,2,,1,2,1,3,3,2,2,2,,3,2,3,2,2
934,837,1,1,1,1,,1,,1,0,,,,35,5,8,,,2,,1,3,0,1,1,4,0.842,0.81,6,2,,,,,,,,,,,,,,,,,,,,,,,3,1,3
935,837,1,2,1,2,,2,2,1,1,,,,58,3,6,,,2,,1,1,1,2,2,4,0.356,0.787,41,1,3,5,1,1,,,1,1,1,1,2,3,2,1,3,3,2,7,,,3,3,1,,4
936,837,2,2,1,2,,6,2,1,1,0,4,0,31,2,7,,,2,,1,1,0,2,1,4,1.243,2.394,53,1,4,5,1,1,,,1,1,1,1,2,1,3,1,2,3,2,8,,,3,3,1,,4
937,837,1,1,1,1,,1,,0,1,,,,40,4,4,,,2,,1,2,0,2,1,4,0.922,1.854,8,1,3,5,2,,1,,2,2,3,2,,1,3,8,8,2,3,8,,,3,3,2,,2
938,837,1,2,1,1,,4,2,1,1,1,1,0,45,5,6,,,2,,9,2,0,1,1,4,0.577,1.111,6,1,3,5,2,,1,,8,1,3,1,1,3,2,3,1,2,2,7,,,2,2,2,,3
939,837,2,1,2,1,,1,,1,0,,,,30,1,2,,,2,,1,3,0,1,2,2,2.534,2.709,31,1,4,5,1,2,,,2,2,1,2,,3,3,3,3,3,1,2,2,,2,2,3,2,4
940,837,1,2,1,1,,3,2,1,1,1,0,0,51,5,8,,,2,,1,2,1,1,1,4,0.305,0.586,6,1,4,5,2,,1,,2,1,3,2,,3,2,1,2,1,2,7,,,3,3,2,,3
941,837,2,3,1,1,,2,1,0,1,0,1,0,32,5,6,,,1,1,,2,0,2,1,4,0.891,0.859,6,1,3,5,2,,1,,2,2,4,2,,1,3,3,3,2,2,2,2,,3,3,2,,3
942,837,1,1,1,1,,2,2,1,1,,,,32,4,8,,,2,,1,2,1,1,1,2,0.277,0.574,17,1,4,5,2,,1,,2,2,3,1,1,1,2,2,1,2,2,1,,2,3,3,2,,2
943,837,1,2,1,1,,4,2,1,1,0,0,2,32,2,8,,,2,,1,8,0,1,1,2,2.081,3.46,27,2,,,,,,,,,,,,,,,,,,,,,,,8,2,8
944,837,1,2,1,1,,2,2,1,1,,,,58,4,99,9,,2,,1,3,3,1,1,2,0.607,1.01,27,1,4,5,2,,1,,2,8,4,2,,1,3,1,1,2,1,7,,,2,3,3,7,3
945,837,1,2,1,1,,4,2,1,1,2,0,0,47,5,7,,,2,,1,3,3,1,1,4,0.305,0.586,41,1,3,5,1,1,,,1,1,2,1,2,2,2,1,1,1,2,7,,,3,2,3,2,4
946,837,1,1,1,1,,3,2,1,1,1,0,0,24,2,6,,,2,,1,3,0,1,1,2,0.611,1.269,39,1,3,4,8,,,2,2,7,3,2,,1,3,1,3,3,2,1,,2,3,3,3,7,3
947,837,1,2,1,1,,2,2,1,1,,,,56,4,9,,2,2,,1,2,0,2,1,2,0.365,0.758,39,1,3,5,1,1,,,1,1,3,2,,3,3,1,1,3,2,1,,2,2,3,2,,1
948,837,1,2,2,3,1,2,2,1,1,,,,79,6,3,,,2,,1,1,0,2,1,2,1.647,2.74,29,1,3,5,9,,,1,1,1,1,2,,1,2,1,1,3,1,7,,,3,3,1,,4
949,837,1,2,1,3,4,4,2,1,1,0,1,1,32,4,7,,,2,,5,1,0,1,1,1,0.862,1.574,34,2,,,,,,,,,,,,,,,,,,,,,,,1,,3
950,837,2,1,1,1,,2,2,0,2,,,,31,4,99,1,,2,,1,3,0,2,1,3,0.791,1.495,51,2,,,,,,,,,,,,,,,,,,,,,,,3,1,3
951,837,1,2,1,3,1,2,2,1,1,,,,70,5,5,,,2,,1,3,0,2,1,3,0.613,1.159,45,1,4,5,9,,,9,3,1,9,1,2,1,8,3,1,2,1,7,,,3,3,3,2,4
952,837,1,2,1,1,,4,2,1,1,0,0,2,31,2,5,,,2,,1,3,0,1,1,2,0.77,1.601,26,2,,,,,,,,,,,,,,,,,,,,,,,3,1,2
953,837,1,2,1,1,,3,3,1,2,,,,61,4,8,,,2,,1,3,0,1,1,3,0.653,1.235,12,1,3,5,1,2,,,3,1,3,2,,1,2,1,8,3,1,7,,,3,3,3,2,4
954,837,1,2,1,1,,4,2,1,1,0,2,0,47,4,6,,,2,,1,3,0,1,1,2,0.372,0.773,39,1,3,5,1,2,,,1,1,2,2,,3,2,3,1,3,2,7,,,3,3,3,2,4
955,837,2,1,2,3,4,4,4,2,2,,,,41,4,4,,,2,,2,3,0,2,1,1,1.243,4.542,36,1,3,5,2,,2,,2,2,3,2,,3,3,3,3,2,2,1,,2,2,3,3,1,2
956,837,1,2,1,1,,4,4,2,2,,,,63,5,9,,1,2,,1,1,3,1,1,1,0.351,1.282,42,1,4,5,1,1,,,1,1,2,2,,3,1,1,8,1,1,2,1,,3,2,1,,4
957,837,2,1,1,1,,1,,1,0,,,,29,3,8,,,2,,1,1,0,1,1,1,1.202,1.098,34,2,,,,,,,,,,,,,,,,,,,,,,,1,,4
958,837,2,2,1,1,,2,2,1,1,,,,31,1,6,,,2,,1,8,0,1,1,1,2.691,4.913,36,2,,,,,,,,,,,,,,,,,,,,,,,8,8,7
959,837,1,1,1,1,,5,4,2,2,0,0,1,24,2,5,,,1,1,,3,0,1,1,1,0.953,3.479,36,2,,,,,,,,,,,,,,,,,,,,,,,3,2,4
960,837,1,2,9,1,,2,2,1,1,,,,56,2,6,,,9,,9,3,0,1,1,3,0.863,1.632,24,2,,,,,,,,,,,,,,,,,,,,,,,3,7,2
961,837,1,2,1,1,,3,3,1,2,,,,47,4,7,,,2,,1,3,1,1,1,1,0.273,0.499,25,1,4,5,2,,2,,2,1,1,2,,1,2,3,1,3,2,7,,,2,3,3,2,4
962,837,1,4,1,3,1,1,,1,0,,,,71,2,4,,,2,,1,2,0,1,2,3,0.614,0.611,54,1,3,4,2,,1,,2,7,3,2,,2,3,3,2,3,2,1,,2,3,3,2,,3
963,837,1,1,1,3,4,3,3,2,1,,,,29,2,6,,,2,,2,3,0,1,1,1,1.343,4.905,36,1,3,5,2,,2,,3,2,3,1,1,2,2,1,2,2,3,2,2,,3,3,3,1,3
